ContaCurto;ContaNome;Data;Historico;Debito;Credito;SaldoAnterior;Saldo
113;Caixa Econômica Federal ;27/03/2025;VR.CRED.C/C.REF.RESTAGE CDB;1052,06;0;-15825,16;38775,01
113;Caixa Econômica Federal ;27/03/2025;VR.DEB.C/C.REF.PAGTO MEGGA MOTOS OS 11618;0;200;-15825,16;38975,01
113;Caixa Econômica Federal ;27/03/2025;VR.DEB.C/C REF.FERIAS SANDRO ALVES;0;2659,63;-15825,16;41634,64
113;Caixa Econômica Federal ;28/03/2025;VR.CRED.C/C.REF.RESTAGE CDB;1055,05;0;-15825,16;40579,59
113;Caixa Econômica Federal ;28/03/2025;VR. DEB. C/C REF. IPVA 2021;0;310,63;-15825,16;40890,22
113;Caixa Econômica Federal ;28/03/2025;VR.DEB.C/C.REF.PAGTO. CARTORIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS DE JABOTICATUBAS-MG;0;471,96;-15825,16;41362,18
113;Caixa Econômica Federal ;28/03/2025;VR. DEB. C/C REF.IPVA 2022;0;563,11;-15825,16;41925,29
113;Caixa Econômica Federal ;31/03/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;33660;0;-15825,16;8265,29
113;Caixa Econômica Federal ;31/03/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;6628,05;0;-15825,16;1637,24
113;Caixa Econômica Federal ;31/03/2025;VR.CRED.C/C.REF.RESTAGE CDB SEGURO MOTO;3684,47;0;-15825,16;-2047,23
113;Caixa Econômica Federal ;31/03/2025;VR. CRED. C/C REF. TAXA DE AGUA;2516,02;0;-15825,16;-4563,25
113;Caixa Econômica Federal ;31/03/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;86,89;0;-15825,16;-4650,14
113;Caixa Econômica Federal ;31/03/2025;VR. DEB. C/C REF.DANIELA SILVA NOG;0;100;-15825,16;-4550,14
113;Caixa Econômica Federal ;31/03/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADO APOIO MINEIRO;0;157,44;-15825,16;-4392,7
113;Caixa Econômica Federal ;31/03/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;0;601,56;-15825,16;-3791,14
113;Caixa Econômica Federal ;31/03/2025;VR. DEB. C/C REF.SEGURO MOTO;0;809,17;-15825,16;-2981,97
113;Caixa Econômica Federal ;31/03/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;0;981,97;-15825,16;-2000
113;Caixa Econômica Federal ;31/03/2025;VR. DEB. C/C REF. PH SERRALHEIRO N. 6;0;2000;-15825,16;0
113;Caixa Econômica Federal ;01/04/2025;VR.CRED.C/C.REF.RESTAGE CDB;15679,31;0;-15825,16;-15679,31
113;Caixa Econômica Federal ;01/04/2025;VR.DEB.C/C VT;0;1169,6;-15825,16;-14509,71
113;Caixa Econômica Federal ;01/04/2025;VR.DEB.C/C PRO-LABORE;0;3000;-15825,16;-11509,71
113;Caixa Econômica Federal ;01/04/2025;VR.DEB.C/C REF.PAGTO.SALARIOS N/MES;0;11501,21;-15825,16;-8,5
113;Caixa Econômica Federal ;04/04/2025;VR. DEB. C/C REF. JMF COMERCIAL E SERVIÇOS LTDA NF 58.417 - FRETE;0;18,57;-15825,16;10,07
113;Caixa Econômica Federal ;04/04/2025;VR. DEB. C/C REF. JMF COMERCIAL E SERVIÇOS LTDA NF 58.417;0;42,84;-15825,16;52,91
113;Caixa Econômica Federal ;04/04/2025;VR. DEB. C/C REF.REEMBOLSO DESLOCAMENTO;0;273,6;-15825,16;326,51
113;Caixa Econômica Federal ;04/04/2025;VR. DEB. C/C REF.CONFECÇÃO ATA;0;300;-15825,16;626,51
113;Caixa Econômica Federal ;04/04/2025;VR.DEB.C/C HONORARIOS CONTABEIS N/MES;0;2790,7;-15825,16;3417,21
113;Caixa Econômica Federal ;07/04/2025;VR.CRED.C/C.REF.RESTAGE CDB;904,6;0;-15825,16;2512,61
113;Caixa Econômica Federal ;07/04/2025;VR. DEB. C/C REF. REEMBOLSO UBER - CAIXA EC.;0;36,07;-15825,16;2548,68
113;Caixa Econômica Federal ;07/04/2025;VR. DEB. C/C REF.IPVA 2025 3/3;0;76,66;-15825,16;2625,34
113;Caixa Econômica Federal ;07/04/2025;VR. DEB. C/C REF. CASA VERMELHA TREM DE TUDO - COMPROVANTE DE VENDA 36671;0;92,6;-15825,16;2717,94
113;Caixa Econômica Federal ;07/04/2025;VR. DEB. C/C REF. AQUATUDO COMERCIAL LTDA NF 1599;0;1700,7;-15825,16;4418,64
113;Caixa Econômica Federal ;07/04/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;0;1856,22;-15825,16;6274,86
113;Caixa Econômica Federal ;08/04/2025;VR. DEB. C/C REF.SERVIÇOS ADM AMBIENTAIS - NSF-E 77 - Luciana da Silva;0;250;-15825,16;6524,86
113;Caixa Econômica Federal ;09/04/2025;VR. DEB. C/C REF. UBER- ENVIO DOCS;0;14,23;-15825,16;6539,09
113;Caixa Econômica Federal ;09/04/2025;VR. DEB. C/C REF. 99POP;0;35,9;-15825,16;6574,99
113;Caixa Econômica Federal ;09/04/2025;VR. DEB. C/C REF. Portão Eletronico Portaria - 1/4 - CASSIA MARIA NFS-E 69;0;3138,75;-15825,16;9713,74
113;Caixa Econômica Federal ;10/04/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM PROFPS;0;84;-15825,16;9797,74
113;Caixa Econômica Federal ;10/04/2025;VR. DEB. C/C REF.REEMBOLSO WESLLEY;0;100;-15825,16;9897,74
113;Caixa Econômica Federal ;10/04/2025;VR. DEB. C/C REF. FRETE - MATERIAL HIDRAULICO;0;300;-15825,16;10197,74
113;Caixa Econômica Federal ;10/04/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;0;690,2;-15825,16;10887,94
113;Caixa Econômica Federal ;14/04/2025;VR.DEB.C/C VT;0;217,6;-15825,16;11105,54
113;Caixa Econômica Federal ;14/04/2025;VR.DEB.C/C FGTS MES;0;1370,49;-15825,16;12476,03
113;Caixa Econômica Federal ;15/04/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;0;71,92;-15825,16;12547,95
113;Caixa Econômica Federal ;15/04/2025;VR. DEB. C/C REF.ABASTECIMENTO CARREFOUR;0;90;-15825,16;12637,95
113;Caixa Econômica Federal ;16/04/2025;VR.DEB.C/C PIS S/FOLHA PAGATO.;0;171,31;-15825,16;12809,26
113;Caixa Econômica Federal ;16/04/2025;VR.DEB.C/C REF.PAGATO.INSS;0;5816,74;-15825,16;18626
113;Caixa Econômica Federal ;17/04/2025;VR.DEB.C/C CTA CEMIG N/MES;0;200,81;-15825,16;18826,81
113;Caixa Econômica Federal ;17/04/2025;VR.DEB.C/C CTA CEMIG N/MES;0;421,16;-15825,16;19247,97
113;Caixa Econômica Federal ;17/04/2025;VR. DEB. C/C REF.REPARO ESTRUTURAL PORTARIA - DAIDNE BARBOSA;0;900;-15825,16;20147,97
113;Caixa Econômica Federal ;22/04/2025;VR. DEB. C/C REF. IVAL COMERCIO S J ALMEIDA;0;39,8;-15825,16;20187,77
113;Caixa Econômica Federal ;22/04/2025;VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1.320;0;118,95;-15825,16;20306,72
113;Caixa Econômica Federal ;22/04/2025;VR. DEB. C/C REF. REAL COMERCIO LTDA / LAGOA SANTA - NF 31517;0;203,31;-15825,16;20510,03
113;Caixa Econômica Federal ;22/04/2025;VR. DEB. C/C REF. JASON DIAS - VIDROS PORTARIA;0;1095;-15825,16;21605,03
113;Caixa Econômica Federal ;25/04/2025;VR.DEB.C/C TELEFONE VIVO;0;90,62;-15825,16;21695,65
113;Caixa Econômica Federal ;25/04/2025;VR. DEB. C/C REF. PAGTO COND21 GROUP SOFTWARE;0;340,85;-15825,16;22036,5
113;Caixa Econômica Federal ;25/04/2025;VR. DEB. C/C REF. SUPRY PONT INFORMATICA LTDA NF 944.485;0;382,61;-15825,16;22419,11
113;Caixa Econômica Federal ;28/04/2025;VR. DEB. C/C REF. SAO JOSE PAPELARIA E UTILIDADES;0;17;-15825,16;22436,11
113;Caixa Econômica Federal ;28/04/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;0;120;-15825,16;22556,11
113;Caixa Econômica Federal ;28/04/2025;VR. DEB. C/C REF. MARIANA GABRIELA RODRIGUES NF 4.801;0;435;-15825,16;22991,11
113;Caixa Econômica Federal ;28/04/2025;VR.PAGTO. N/CH  REF. HUGO VERNEK XAVIER NF 20250000000000018 - CAÇAMBA;0;500;-15825,16;23491,11
113;Caixa Econômica Federal ;29/04/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH;0;23,9;-15825,16;23515,01
113;Caixa Econômica Federal ;29/04/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH;0;41,9;-15825,16;23556,91
113;Caixa Econômica Federal ;29/04/2025;VR. DEB. C/C REF.REEMBOLSO UBER NSF;0;54,99;-15825,16;23611,9
113;Caixa Econômica Federal ;29/04/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH;0;166,36;-15825,16;23778,26
113;Caixa Econômica Federal ;29/04/2025;VR.DEB.C/C REF.FERIAS ADILSON;0;2708,05;-15825,16;26486,31
113;Caixa Econômica Federal ;30/04/2025;VR.CRED.C/C TAXA CONDOMINIAL CF. EXTRATO;37935;0;-15825,16;-11448,69
113;Caixa Econômica Federal ;30/04/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;4741,82;0;-15825,16;-16190,51
113;Caixa Econômica Federal ;30/04/2025;VR. CRED. C/C REF. TAXA DE AGUA;2181,33;0;-15825,16;-18371,84
113;Caixa Econômica Federal ;30/04/2025;VR. CRED. C/C REF. TAXA DE HIDROMETRO;1715;0;-15825,16;-20086,84
113;Caixa Econômica Federal ;30/04/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;158,32;0;-15825,16;-20245,16
113;Caixa Econômica Federal ;30/04/2025;VR.CRED.C/C RECEITA CONTROLE DE ACESSO;40;0;-15825,16;-20285,16
113;Caixa Econômica Federal ;30/04/2025;VR.DEB.C/C RECEITA ACORDO - HONORARIO;0;581,56;-15825,16;-19703,6
113;Caixa Econômica Federal ;30/04/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;0;1024,85;-15825,16;-18678,75
113;Caixa Econômica Federal ;02/05/2025;VR. DEB. C/C REF. REEMBOLSO WESLLEY COMBUSTIVEL - MOTO COND.;0;111,37;-15825,16;-18567,38
113;Caixa Econômica Federal ;02/05/2025;VR. DEB. C/C REF.SUBSTITUTO ADILSON;0;449,99;-15825,16;-18117,39
113;Caixa Econômica Federal ;02/05/2025;VR.DEB.C/C VT;0;1251,2;-15825,16;-16866,19
113;Caixa Econômica Federal ;02/05/2025;VR. DEB. C/C REF.CASSIA MARIA NFS-E 70;0;1980;-15825,16;-14886,19
113;Caixa Econômica Federal ;02/05/2025;VR.DEB.C/C PRO-LABORE SINDICO;0;3000;-15825,16;-11886,19
113;Caixa Econômica Federal ;02/05/2025;VR.DEB.C/C REF.PAGTO.SALARIOS N/MES;0;11737,75;-15825,16;-148,44
113;Caixa Econômica Federal ;05/05/2025;VR.CRED.C/C.REF.RESTAGE CDB;4500,25;0;-15825,16;-4648,69
113;Caixa Econômica Federal ;05/05/2025;VR.DEB.C/C HONORARIOS CONTABEIS N/MES;0;2790,7;-15825,16;-1857,99
113;Caixa Econômica Federal ;05/05/2025;VR. DEB. C/C REF.Portão Eletronico Portaria - 2/4 - CASSIA MARIA;0;3138,75;-15825,16;1280,76
113;Caixa Econômica Federal ;06/05/2025;VR. DEB. C/C REF.REEMBOLSO COMBUSTIVEL;0;50;-15825,16;1330,76
113;Caixa Econômica Federal ;07/05/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;0;1856,22;-15825,16;3186,98
113;Caixa Econômica Federal ;08/05/2025;VR. DEB. C/C REF. GARRA COMERCIO LTDA NF 5606;0;48,8;-15825,16;3235,78
113;Caixa Econômica Federal ;08/05/2025;VR. DEB. C/C REF.ADIANTAMENTO SALARIO WESLLEY;0;400;-15825,16;3635,78
113;Caixa Econômica Federal ;08/05/2025;VR. DEB. C/C REF. ADIANTAMENTO SALARIO WESLLEY;0;600;-15825,16;4235,78
113;Caixa Econômica Federal ;09/05/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM;0;84;-15825,16;4319,78
113;Caixa Econômica Federal ;09/05/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADO APOIO MINEIRO;0;259,21;-15825,16;4578,99
113;Caixa Econômica Federal ;09/05/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;0;690,2;-15825,16;5269,19
113;Caixa Econômica Federal ;12/05/2025;VR. DEB. C/C REF. WEVERTON COSME - PINTURA MEIO FIO;0;350;-15825,16;5619,19
113;Caixa Econômica Federal ;12/05/2025;VR. DEB. C/C REF. MANUTENÇÃO PORTA DE VIDRO;0;450;-15825,16;6069,19
113;Caixa Econômica Federal ;13/05/2025;VR.DEB.C/C REEMBOLSO VT - EXAME PERIODICO - SANDRO;0;30;-15825,16;6099,19
113;Caixa Econômica Federal ;13/05/2025;VR.DEB.C/C CONSORCIO OTIMO DOC. E PERIODICO - LUIS F.;0;50;-15825,16;6149,19
113;Caixa Econômica Federal ;15/05/2025;VR. DEB. C/C REF.ALMEIDA ACABAMENTOS;0;66,54;-15825,16;6215,73
113;Caixa Econômica Federal ;15/05/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;0;71,92;-15825,16;6287,65
113;Caixa Econômica Federal ;19/05/2025;VR.DEB.C/C CTA CEMIG N/MES;0;338,23;-15825,16;6625,88
113;Caixa Econômica Federal ;19/05/2025;VR.DEB.C/C CTA CEMIG N/MES;0;1674,37;-15825,16;8300,25
113;Caixa Econômica Federal ;20/05/2025;VR.DEB.C/C PIS S/FOLHA PAGATO.;0;165,2;-15825,16;8465,45
113;Caixa Econômica Federal ;20/05/2025;VR.DEB.C/C FGTS MES;0;1321,59;-15825,16;9787,04
113;Caixa Econômica Federal ;20/05/2025;VR.DEB.C/C REF.PAGATO.INSS;0;5589,38;-15825,16;15376,42
113;Caixa Econômica Federal ;23/05/2025;VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 25;0;11;-15825,16;15387,42
113;Caixa Econômica Federal ;23/05/2025;VR.DEB.C/C TELEFONE;0;90,62;-15825,16;15478,04
113;Caixa Econômica Federal ;23/05/2025;VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ 125;0;157;-15825,16;15635,04
113;Caixa Econômica Federal ;23/05/2025;VR. DEB. C/C REF.VAGALUME ILUMINACAO PUBLICA LTDA NF 2025000000000231;0;4500;-15825,16;20135,04
113;Caixa Econômica Federal ;26/05/2025;VR. DEB. C/C REF. REEMBOLSO ABASTECIMENTO;0;50;-15825,16;20185,04
113;Caixa Econômica Federal ;26/05/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH;0;172,38;-15825,16;20357,42
113;Caixa Econômica Federal ;26/05/2025;VR. DEB. C/C REF. PAGTO COND21 GROUP SOFTWARE;0;391,02;-15825,16;20748,44
113;Caixa Econômica Federal ;27/05/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;0;120;-15825,16;20868,44
113;Caixa Econômica Federal ;28/05/2025;VR. DEB. C/C REF. MEGGA MOTOS OS. 11849;0;50;-15825,16;20918,44
113;Caixa Econômica Federal ;28/05/2025;VR. DEB. C/C REF.COMERCIAL PENA E LOPES LTDA NF 497.733;0;319;-15825,16;21237,44
113;Caixa Econômica Federal ;29/05/2025;VR. DEB. C/C REF. REEMBOLSO ABASTECIMENTO MOTO COND.;0;80;-15825,16;21317,44
113;Caixa Econômica Federal ;30/05/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;36190;0;-15825,16;-14872,56
113;Caixa Econômica Federal ;30/05/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;6717,05;0;-15825,16;-21589,61
113;Caixa Econômica Federal ;30/05/2025;VR. CRED. C/C REF. TAXA DE AGUA;1932,69;0;-15825,16;-23522,3
113;Caixa Econômica Federal ;30/05/2025;VR.CRED.C/C RECEITA LOCAÇÃO CF.PLANILHA;300;0;-15825,16;-23822,3
113;Caixa Econômica Federal ;30/05/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;103,8;0;-15825,16;-23926,1
113;Caixa Econômica Federal ;30/05/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;0;703,56;-15825,16;-23222,54
113;Caixa Econômica Federal ;30/05/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;0;956,15;-15825,16;-22266,39
113;Caixa Econômica Federal ;30/05/2025;VR. DEB. C/C REF. SUBS. FERIAS ADILSON;0;2021,51;-15825,16;-20244,88
113;Caixa Econômica Federal ;02/06/2025;VR.DEB.C/C VT;0;1251,2;-15825,16;-18993,68
113;Caixa Econômica Federal ;02/06/2025;VR.DEB.C/C HONORARIOS CONTABEIS N/MES;0;2790,7;-15825,16;-16202,98
